[ 0 1 0 1 0 0 0 0 ] 
] [ [ 0 1 0 0 0 0 0 0 ] 
[ 1 1 1 0 0 0 0 0 ] 
[ 0 0 0 0 0 0 0 1 ] 
[ 0 0 0 0 0 0 0 1 ] 
[ 1 1 0 0 0 0 0 1 ] 
] [ [ 0 0 1 0 0 1 0 0 ] 
[ 0 0 1 0 0 0 0 1 ] 
[ 0 0 1 1 0 0 1 0 ] 
[ 0 1 0 0 0 0 1 1 ] 
[ 1 1 0 0 0 0 1 0 ] 
[ 0 0 0 1 1 0 0 1 ] 
[ 0 0 0 0 1 0 0 1 ] 
[ 0 1 0 0 0 0 0 0 ] 
[ 1 1 0 0 0 0 0 0 ] 
[ 0 0 0 0 0 0 0 1 ] 
[ 0 0 1 0 0 0 0 0 ] 
[ 1 0 0 0 1 0 0 0 ] 
[ 1 0 1 0 0 0 0 0 ] 
[ 1 0 0 0 1 1 0 0 ] 
] [ [ 1 0 0 1 0 0 0 0 ] 
[ 1 1 0 0 0 0 0 0 ] 
[ 0 0 0 0 0 1 1 1 ] 
[ 0 0 0 0 1 0 0 0 ] 
[ 0 1 0 0 0 0 0 0 ] 
[ 0 1 1 0 0 0 1 0 ] 
[ 0 0 0 0 1 0 1 0 ] 
[ 0 0 1 0 0 0 0 1 ] 
] [ [ 1 0 0 0 0 0 0 0 ] 
[ 0 0 0 1 0 1 1 0 ] 
[ 0 1 0 0 0 0 1 0 ] 
[ 1 0 0 0 0 1 0 0 ] 
[ 0 0 0 0 1 1 0 1 ] 
[ 1 0 0 0 1 0 0 0 ] 
[ 0 0 0 1 0 0 0 0 ] 
[ 1 0 0 0 1 0 0 0 ] 
[ 0 0 1 0 0 1 0 0 ] 
[ 1 0 0 0 1 0 0 0 ] 
[ 0 0 0 0 0 0 0 1 ] 
[ 1 1 0 0 0 0 1 0 ] 
[ 0 0 0 0 0 0 1 1 ] 
[ 0 0 1 0 0 1 0 0 ] 
] ] ; 
OPT= [ 
[ [ 0 0 0 1 0 0 0 0 0 1 ] 
[ 0 0 1 0 0 0 0 1 0 1 ] 
[ 0 1 0 1 0 0 0 0 0 0 ] 
[ 0 0 0 1 0 0 1 0 1 0 ] 
[ 1 0 0 0 0 0 0 0 0 0 ] 
[ 0 0 0 1 1 1 0 0 0 0 ] 
[ 1 1 0 1 0 0 0 0 0 0 ] 
[ 0 0 0 0 0 0 0 0 0 1 ] 
[ 1 1 1 0 0 0 0 0 0 0 ] 
] [ [ 0 0 0 0 0 1 1 0 0 0 ] 
[ 0 0 0 0 0 1 0 0 0 0 ] 
[ 0 0 0 1 0 0 0 1 0 1 ] 
[ 0 0 1 0 1 1 0 0 0 0 ] 
[ 0 0 0 0 0 0 0 1 0 0 ] 
] [ [ 0 0 0 0 0 0 0 1 0 0 ] 
[ 0 0 0 0 0 0 0 0 0 1 ] 
[ 1 0 0 0 0 1 0 1 0 0 ] 
[ 0 0 1 0 0 0 0 0 0 0 ] 
[ 0 0 0 0 1 0 0 0 0 0 ] 
[ 1 0 1 0 0 0 0 0 0 0 ] 
[ 0 0 0 1 0 0 0 0 0 0 ] 
[ 0 0 0 0 0 0 0 1 0 0 ] 
[ 0 0 1 0 0 0 0 0 1 0 ] 
[ 0 0 0 1 0 0 0 0 1 1 ] 
[ 0 0 0 0 0 1 0 0 0 0 ] 
[ 0 0 1 0 1 0 0 0 0 0 ] 
[ 0 0 0 0 0 0 0 0 0 1 ] 
[ 0 0 0 1 0 0 0 0 0 0 ] 
] [ [ 0 0 1 0 0 0 0 0 0 1 ] 
[ 0 0 1 0 0 1 0 0 1 0 ] 
[ 0 0 1 1 0 0 0 0 0 0 ] 
[ 0 0 0 0 1 0 1 0 0 0 ] 
[ 0 0 0 0 0 0 1 0 0 0 ] 
[ 0 0 0 0 0 0 0 0 0 1 ] 
[ 0 0 1 0 0 0 0 0 1 0 ] 
[ 1 0 0 0 0 0 1 0 1 0 ] 
] [ [ 0 0 0 0 0 0 0 1 1 1 ] 
[ 0 0 0 0 0 0 0 0 0 1 ] 
[ 0 0 1 0 0 0 0 0 0 0 ] 
[ 0 0 1 0 0 1 0 0 0 0 ] 
[ 0 0 0 0 0 0 0 0 0 1 ] 
[ 0 1 0 0 0 0 0 0 0 0 ] 
[ 0 1 0 0 0 0 0 0 0 0 ] 
[ 1 0 0 0 0 0 0 0 1 1 ] 
[ 1 0 0 0 0 0 0 0 0 0 ] 
[ 0 0 0 1 0 0 0 0 0 0 ] 
[ 0 1 0 0 1 0 0 0 0 0 ] 
[ 0 0 0 0 0 0 0 0 1 0 ] 
[ 0 0 0 0 1 0 0 0 0 1 ] 
[ 0 1 0 0 0 0 0 0 0 1 ] 
] ] ; 
CTAD= [ 
[ [ 1 1 0 1 1 0 0 1 ] 
[ 0 0 1 1 0 0 0 0 ] 
[ 0 0 0 0 1 0 0 0 ] 
[ 1 0 0 0 0 0 0 0 ] 
] [ [ 0 1 1 0 0 0 0 0 ] 
[ 1 0 1 0 0 0 0 0 ] 
[ 1 0 0 0 0 0 0 1 ] 
[ 1 0 1 0 0 0 0 1 ] 
[ 0 1 0 0 0 0 0 0 ] 
] [ [ 1 0 1 0 1 0 0 0 ] 
[ 0 1 0 1 0 0 0 0 ] 
[ 1 1 0 0 0 0 0 0 ] 
[ 0 0 0 0 1 1 0 0 ] 
] [ [ 1 1 0 0 0 0 0 1 ] 
] [ [ 1 0 1 0 0 0 0 0 ] 
[ 1 0 0 0 0 0 1 0 ] 
[ 1 1 0 0 0 0 0 0 ] 
] ] ; 
MT= [ 
[  1 0 1 1 1 0 0 1 0 1 ] 
[  1 1 1 1 0 1 0 1 0 0 ] 
[  1 1 1 1 0 0 0 0 0 1 ] 
[  0 0 1 1 0 0 0 0 0 1 ] 
[  1 1 1 0 1 1 1 0 1 0 ] 
 ] ; 
OPP= [ 
[ [  0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 ] 
 ] 
[ [  0 0 0 0 0 ] 
[  1 0 1 1 0 ] 
[  0 0 0 0 0 ] 
[  0 0 0 0 0 ] 
[  1 0 1 1 0 ] 
 ] 
[ [  0 0 0 0 0 0 0 0 0 0 0 1 0 0 ] 
[  1 0 0 0 1 0 0 0 0 1 1 0 1 0 ] 
[  0 1 0 0 0 1 1 1 1 0 0 0 0 0 ] 
[  0 1 0 0 0 1 1 1 1 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 0 0 1 0 0 ] 
[  1 0 0 0 1 0 0 0 0 1 1 0 1 0 ] 
[  1 0 0 0 1 0 0 0 0 1 1 0 1 0 ] 
[  1 0 0 0 1 0 0 0 0 1 1 0 1 0 ] 
[  1 0 0 0 1 0 0 0 0 1 1 0 1 0 ] 
[  0 0 0 0 0 0 0 0 0 0 0 1 0 0 ] 
[  0 0 0 0 0 0 0 0 0 0 0 1 0 0 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 0 0 1 0 0 ] 
[  0 1 0 0 0 1 1 1 1 0 0 0 0 0 ] 
 ] 
[ [  0 0 1 0 0 1 1 0 ] 
[  0 0 1 0 0 1 1 0 ] 
[  0 0 0 1 0 0 0 1 ] 
[  0 0 0 0 0 0 0 0 ] 
[  0 0 1 0 0 1 1 0 ] 
[  0 0 0 1 0 0 0 1 ] 
[  0 0 0 1 0 0 0 1 ] 
[  0 0 0 0 0 0 0 0 ] 
 ] 
[ [  0 0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
[  0 0 1 1 0 0 0 0 0 0 1 0 0 0 ] 
[  1 0 0 0 1 0 0 1 0 0 0 0 0 0 ] 
[  1 0 0 0 1 0 0 1 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
[  0 0 1 1 0 0 0 0 0 0 1 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
[  0 0 0 0 0 0 1 0 1 0 0 0 0 1 ] 
[  1 0 0 0 1 0 0 1 0 0 0 0 0 0 ] 
[  0 0 1 1 0 0 0 0 0 0 1 0 0 0 ] 
[  0 0 1 1 0 0 0 0 0 0 1 0 0 0 ] 
[  0 0 0 0 0 0 0 0 0 0 0 0 0 0 ] 
 ] 
 ] ; 
